species,n_cohorts,pooled_effect,pooled_se,z_score,p_value,Q_statistic,Q_pvalue,I2_heterogeneity,min_effect,max_effect,p_adjusted,significant
s__Phocaeicola_dorei,4,-0.6727370657222222,0.07720997982461658,-8.71308433508664,0.0,23.95740563437951,2.5496719310069693e-05,87.4777759921762,-0.7367737743235518,1.6504674332809586,0.0,True
g__Aeromonas,4,-1.3392191617787856,0.11612836182408948,-11.532231581871676,0.0,187.07478759628816,0.0,98.39636327345507,-1.8176236311850043,4.550369238427011,0.0,True
g__Bacteroides,4,-1.516927488032259,0.13699202175360004,-11.073108262907985,0.0,157.6879420513913,0.0,98.09750830597923,-2.0537103659954044,4.941897732688804,0.0,True
g__Arcobacter,4,-1.0076158404729179,0.08669407279274459,-11.622661250230767,0.0,54.121982612939455,1.0568212971406865e-11,94.45696581099976,-1.1089217854410722,3.616636190269106,0.0,True
g__Alistipes,4,-0.8346839800310188,0.08849399614521208,-9.432097276535737,0.0,33.02578627039106,3.18058746229255e-07,90.91618901836829,-1.512477218171596,2.0466309572557444,0.0,True
g__Fluviibacter,4,-0.7981050270442842,0.07529814736013457,-10.599265121718366,0.0,100.4209772606239,0.0,97.01257637414336,-1.838400674002806,8.014854172123815,0.0,True
g__Cloacibacterium,4,-1.1212251222529765,0.09834879090765822,-11.400497270024587,0.0,69.16764598698622,6.439293542825908e-15,95.66271201341094,-1.3129915668641463,2.74160428936873,0.0,True
s__Phocaeicola_vulgatus,4,-0.9319402551496885,0.07793936609484371,-11.957247047860497,0.0,31.53155942685863,6.568898294201375e-07,90.48572270280869,-0.9994596756337049,2.3067525778470883,0.0,True
s__Segatella_copri,4,-0.8661796942369508,0.07741156714457963,-11.189279925301202,0.0,30.73358975973818,9.672317916598061e-07,90.23869315803103,-0.935916712735248,2.2882372709120045,0.0,True
t__SGB1626,4,-0.8661796942369508,0.07741156714457963,-11.189279925301202,0.0,30.73358975973818,9.672317916598061e-07,90.23869315803103,-0.935916712735248,2.2882372709120045,0.0,True
t__SGB1814,4,-0.9319402551496885,0.07793936609484371,-11.957247047860497,0.0,31.53155942685863,6.568898294201375e-07,90.48572270280869,-0.9994596756337049,2.3067525778470883,0.0,True
t__SGB1815,4,-0.6727370657222222,0.07720997982461658,-8.71308433508664,0.0,23.95740563437951,2.5496719310069693e-05,87.4777759921762,-0.7367737743235518,1.6504674332809586,0.0,True
t__SGB12690,4,-1.3523422634170164,0.09833637607388748,-13.752207651021228,0.0,149.8946488868417,0.0,97.99859433123275,-1.6920681360606964,3.5905081919296706,0.0,True
f__Rikenellaceae,4,-1.0318929040728269,0.08849812124990464,-11.660054354814214,0.0,47.74764964658475,2.4097468465100746e-10,93.71696822313727,-1.7247411539064905,3.8296781489671665,0.0,True
f__Pseudomonadaceae,4,-1.1623809506694924,0.08776720329598103,-13.24391010557265,0.0,109.9804277464174,0.0,97.27224192388384,-1.3030451214755054,7.420273549130992,0.0,True
f__Prevotellaceae,4,-1.1496342218566098,0.0769975141863422,-14.930796584866005,0.0,116.92961637110488,0.0,97.43435402158615,-1.3292965785250694,3.0556502770999097,0.0,True
f__Porphyromonadaceae,4,-0.7981771783316589,0.09512888360535661,-8.390481923901337,0.0,81.52382229279857,0.0,96.32009403432374,-0.9970683354011871,3.893123119248981,0.0,True
g__GGB41936,4,-1.0630786719525827,0.11698147276656726,-9.08758153587211,0.0,48.51882069019808,1.6514167811010338e-10,93.81683240168682,-1.2556298179297545,4.332299718494283,0.0,True
f__Aeromonadaceae,4,-1.3406134200172666,0.11610663125481742,-11.546398388521352,0.0,188.9153168421883,0.0,98.41198688907471,-1.8224603770318886,4.5554283399379925,0.0,True
t__SGB4933,4,-0.9914612895991007,0.09782475203564739,-10.135075928818218,0.0,40.540980058151845,8.182138633294755e-09,92.60008022574489,-1.694205841749729,2.965661225736629,0.0,True
c__Bacteroidia,4,-1.4281292553169511,0.16693892821737394,-8.554800672119809,0.0,183.60173381887003,0.0,98.36602850223647,-2.2872843619314085,5.881864234671234,0.0,True
o__Pseudomonadales,4,-1.1623809506694924,0.08776720329598103,-13.24391010557265,0.0,109.9804277464174,0.0,97.27224192388384,-1.3030451214755054,7.420273549130992,0.0,True
o__Sphingomonadales,4,-1.7535598190339794,0.13625546492863017,-12.869647613418545,0.0,95.96773698896493,0.0,96.87394941870416,-2.0498339813299125,6.902328700139657,0.0,True
g__Segatella,4,-0.8930407638585453,0.07745135347980954,-11.530344193292223,0.0,31.359768705277283,7.139687614454715e-07,90.43360291271806,-0.962804100532539,2.2835815499242775,0.0,True
g__Pseudomonas,4,-0.7898501460156241,0.08746099737735483,-9.030884276425255,0.0,97.62967686290972,0.0,96.92716385386325,-0.9057593884391362,6.713783770467209,0.0,True
s__Acidovorax_temperans,4,-1.3523422634170164,0.09833637607388748,-13.752207651021228,0.0,149.8946488868417,0.0,97.99859433123275,-1.6920681360606964,3.5905081919296706,0.0,True
s__Aeromonas_media,4,-1.4343836837575883,0.08208091205990893,-17.475240561540854,0.0,68.26244313355716,1.0103029524088925e-14,95.6051968516122,-1.544602917026768,3.7230771442222075,0.0,True
s__Bacteroides_graminisolvens,4,-1.3557469231717727,0.12124618242940896,-11.181769982416604,0.0,140.28900245416037,0.0,97.8615572514458,-1.7640059347577886,5.810967255510829,0.0,True
s__Cloacibacterium_caeni,4,-1.111293510285398,0.0983070321004355,-11.304313501703964,0.0,69.46099785485617,5.551115123125783e-15,95.68102950915171,-1.3049963020060402,2.749599554226836,0.0,True
t__SGB80957,4,-0.7981050270442842,0.07529814736013457,-10.599265121718366,0.0,100.4209772606239,0.0,97.01257637414336,-1.838400674002806,8.014854172123815,0.0,True
t__SGB59041,4,-1.0630786719525827,0.11698147276656726,-9.08758153587211,0.0,48.51882069019808,1.6514167811010338e-10,93.81683240168682,-1.2556298179297545,4.332299718494283,0.0,True
f__Caulobacteraceae,4,-0.956678766629232,0.09785064700692048,-9.776928368818767,0.0,30.758129511002917,9.55795176782459e-07,90.24648101918282,-1.5693105635871252,2.339768787745979,0.0,True
c__CFGB39929,4,-1.0630786719525827,0.11698147276656726,-9.08758153587211,0.0,48.51882069019808,1.6514167811010338e-10,93.81683240168682,-1.2556298179297545,4.332299718494283,0.0,True
c__Deltaproteobacteria,4,-1.4204053218879227,0.14669565696787473,-9.68266785293433,0.0,80.1467802121007,0.0,96.2568677218713,-1.7735908290352436,4.57586435608279,0.0,True
s__Fluviibacter_phosphoraccumulans,4,-0.7981050270442842,0.07529814736013457,-10.599265121718366,0.0,100.4209772606239,0.0,97.01257637414336,-1.838400674002806,8.014854172123815,0.0,True
s__Eubacterium_rectale,4,-0.9914612895991007,0.09782475203564739,-10.135075928818218,0.0,40.540980058151845,8.182138633294755e-09,92.60008022574489,-1.694205841749729,2.965661225736629,0.0,True
s__GGB41936_SGB59041,4,-1.0630786719525827,0.11698147276656726,-9.08758153587211,0.0,48.51882069019808,1.6514167811010338e-10,93.81683240168682,-1.2556298179297545,4.332299718494283,0.0,True
g__Lachnospiraceae_unclassified,4,-1.137689677327436,0.09774985098741434,-11.638786819981116,0.0,62.94641045745319,1.3788969965844444e-13,95.23404118170048,-1.8667638519361738,4.527838565440971,0.0,True
f__FGB1765,4,-0.9566032197743564,0.11583001890290803,-8.258681374956936,2.220446049250313e-16,64.58110453900375,6.161737786669619e-14,95.35467839793891,-1.8478595385739944,3.3205848833350573,2.516505522483688e-15,True
o__OFGB1765,4,-0.9566032197743564,0.11583001890290803,-8.258681374956936,2.220446049250313e-16,64.58110453900375,6.161737786669619e-14,95.35467839793891,-1.8478595385739944,3.3205848833350573,2.516505522483688e-15,True
f__Bacteroidaceae,4,-1.3345874899501218,0.16224823247077216,-8.225590316927107,2.220446049250313e-16,154.1602339180801,0.0,98.0539728542484,-2.083667451303292,4.8790072631401,2.516505522483688e-15,True
c__CFGB1765,4,-0.9566032197743564,0.11583001890290803,-8.258681374956936,2.220446049250313e-16,64.58110453900375,6.161737786669619e-14,95.35467839793891,-1.8478595385739944,3.3205848833350573,2.516505522483688e-15,True
f__Betaproteobacteria_unclassified,4,-1.1127282945051307,0.1380062931520317,-8.062880822973176,6.661338147750939e-16,66.18320033704966,2.7977620220553945e-14,95.467127632508,-3.107697259927426,7.275466616786938,7.293600751605266e-15,True
o__Betaproteobacteria_unclassified,4,-1.112625223002223,0.13799861521291598,-8.062582521466396,6.661338147750939e-16,66.80309391893815,2.0650148258027912e-14,95.50919003296414,-3.108764319094342,7.294317995402453,7.293600751605266e-15,True
t__SGB9956,4,-0.7701397902051366,0.09898436366114982,-7.780418661290109,7.327471962526033e-15,26.515686001948616,7.437423531264642e-06,88.68594235208724,-0.8821550464669432,3.303504214597013,7.889244812986363e-14,True
f__Tannerellaceae,4,-0.5691095664384118,0.07408116274093883,-7.682243979195938,1.554312234475219e-14,19.60628509173378,0.00020480871362782427,84.69878416046886,-1.012659283074569,1.4093906096178628,1.6194930701145026e-13,True
g__Parabacteroides,4,-0.5691095664384118,0.07408116274093883,-7.682243979195938,1.554312234475219e-14,19.60628509173378,0.00020480871362782427,84.69878416046886,-1.012659283074569,1.4093906096178628,1.6194930701145026e-13,True
f__Azonexaceae,4,-0.6689541795460794,0.08728995473820245,-7.66358719685888,1.7985612998927536e-14,45.74261238408096,6.433086285895229e-10,93.4415639080464,-0.7806895970004526,3.3926474358346943,1.8442390471916171e-13,True
p__Ignavibacteriae,4,-2.313744016657039,0.3020827691839373,-7.659304841873346,1.865174681370263e-14,137.1720708063369,0.0,97.81296587390922,-6.941187936473043,1.7166300882877916,1.8826606940081092e-13,True
p__Proteobacteria,4,2.263057641050256,0.29862694390958044,7.578209827360635,3.5083047578154947e-14,52.928117680688665,1.8992141193052703e-11,94.33193521428672,-1.6768417158728415,3.7892535364239848,3.486715190075092e-13,True
s__Alistipes_putredinis,4,-0.6425298345204928,0.08532055688781073,-7.53077403568011,5.040412531798211e-14,25.322622362609184,1.3218751934607198e-05,88.15288575945542,-1.301174160398276,1.8730237145702,4.859860441106931e-13,True
t__SGB2318,4,-0.6425298345204928,0.08532055688781073,-7.53077403568011,5.040412531798211e-14,25.322622362609184,1.3218751934607198e-05,88.15288575945542,-1.301174160398276,1.8730237145702,4.859860441106931e-13,True
s__Bacteroides_uniformis,4,-0.7975842158435783,0.1062543156700032,-7.506370078375513,6.084022174945858e-14,29.312799230773347,1.924855145052362e-06,89.76556289837198,-1.3812103166693075,2.13674214833588,5.696055543500035e-13,True
t__SGB1836,4,-0.7975842158435783,0.1062543156700032,-7.506370078375513,6.084022174945858e-14,29.312799230773347,1.924855145052362e-06,89.76556289837198,-1.3812103166693075,2.13674214833588,5.696055543500035e-13,True
g__Phocaeicola,4,-0.9171650721490598,0.12428206945752615,-7.3797055050045195,1.5853984791647235e-13,117.44260371790463,0.0,97.44556072070239,-1.401008498898692,3.1150243524799635,1.4630963107720163e-12,True
t__SGB21982,4,-0.681566674708089,0.09496259260352977,-7.177212163463564,7.114309141798003e-13,83.1155829852461,0.0,96.39056854051961,-2.8838723616988573,2.690196784814091,6.383116257779875e-12,True
s__Arcobacter_caeni,4,-0.681566674708089,0.09496259260352977,-7.177212163463564,7.114309141798003e-13,83.1155829852461,0.0,96.39056854051961,-2.8838723616988573,2.690196784814091,6.383116257779875e-12,True
o__Corynebacteriales,4,-0.8014869164266388,0.11250737433775804,-7.123861179272547,1.049382802875698e-12,26.633288636588482,7.027180954244372e-06,88.73590099617424,-0.888479716291202,4.7397688499943955,9.286319050105492e-12,True
o__Verrucomicrobiales,4,-0.5196558944991367,0.07308757500446103,-7.1100442786262725,1.1599610161283636e-12,17.04841648753238,0.0006907215155788071,82.40305777258598,-0.573525653596858,1.4627465125732755,9.991130885585639e-12,True
c__Verrucomicrobiae,4,-0.5196558944991367,0.07308757500446103,-7.1100442786262725,1.1599610161283636e-12,17.04841648753238,0.0006907215155788071,82.40305777258598,-0.573525653596858,1.4627465125732755,9.991130885585639e-12,True
t__SGB1934,4,-0.5137668786328666,0.0732769343237833,-7.011304216995807,2.361000284167858e-12,18.353051190318187,0.0003719260352343934,83.65394413773228,-1.0040916784817193,1.3093304924771108,1.980787251392774e-11,True
s__Parabacteroides_distasonis,4,-0.5137668786328666,0.0732769343237833,-7.011304216995807,2.361000284167858e-12,18.353051190318187,0.0003719260352343934,83.65394413773228,-1.0040916784817193,1.3093304924771108,1.980787251392774e-11,True
t__SGB88250,4,0.5978736481028932,0.08691844435132656,6.878559005109119,6.0460525475036775e-12,31.819429095501288,5.712704099769539e-07,90.5717981583015,-2.387268276107071,2.2532349106109204,4.9439872730219945e-11,True
s__Dechloromonas_sp_H13,4,0.5978736481028932,0.08691844435132656,6.878559005109119,6.0460525475036775e-12,31.819429095501288,5.712704099769539e-07,90.5717981583015,-2.387268276107071,2.2532349106109204,4.9439872730219945e-11,True
g__Acidovorax,4,-1.020356370447628,0.1488612727815586,-6.8544111667304835,7.160716464227335e-12,194.27184369246658,0.0,98.45577210625076,-1.9493336248564386,4.2135964165046875,5.7822785448635725e-11,True
c__Negativicutes,4,-0.7923169369563872,0.11673714346161884,-6.787187980292556,1.1433964886009562e-11,35.380835324382005,1.0121983184951944e-07,91.52083331980404,-0.9550895326113953,4.228662544315877,9.118939896743428e-11,True
f__Sphingosinicellaceae,4,-0.5903289591057752,0.08902293189693286,-6.631201045919653,3.329669873153307e-11,40.856557534864486,7.013690628276947e-09,92.65723746441441,-3.639998976378274,2.806306532724809,2.6231301683622395e-10,True
c__Actinomycetia,4,-1.162854263017111,0.17729860226679478,-6.558733391858754,5.426681326525795e-11,191.2791673058664,0.0,98.43161174201327,-2.173169354951669,7.736589362813234,4.223657996308028e-10,True
g__GGB4599,4,-0.5511905020870991,0.08416798117712705,-6.548695767421912,5.804179359358841e-11,84.32475947120597,0.0,96.44232605131307,-1.2918902886258108,1.6787461920419429,4.3598835652858265e-10,True
s__GGB4599_SGB6362,4,-0.5511905020870991,0.08416798117712705,-6.548695767421912,5.804179359358841e-11,84.32475947120597,0.0,96.44232605131307,-1.2918902886258108,1.6787461920419429,4.3598835652858265e-10,True
t__SGB6362,4,-0.5511905020870991,0.08416798117712705,-6.548695767421912,5.804179359358841e-11,84.32475947120597,0.0,96.44232605131307,-1.2918902886258108,1.6787461920419429,4.3598835652858265e-10,True
t__SGB103154,4,0.73204395488495,0.11358210957845367,6.445063906647297,1.1555179035838137e-10,24.5504780199037,1.916985270478122e-05,87.78027866680306,-1.620528935598279,0.8756999571370472,8.387242311406108e-10,True
g__GGB44385,4,0.73204395488495,0.11358210957845367,6.445063906647297,1.1555179035838137e-10,24.5504780199037,1.916985270478122e-05,87.78027866680306,-1.620528935598279,0.8756999571370472,8.387242311406108e-10,True
s__GGB44385_SGB103154,4,0.73204395488495,0.11358210957845367,6.445063906647297,1.1555179035838137e-10,24.5504780199037,1.916985270478122e-05,87.78027866680306,-1.620528935598279,0.8756999571370472,8.387242311406108e-10,True
o__Acidaminococcales,4,-0.6463779601290784,0.10142295562713642,-6.373093311393654,1.8525314615658317e-10,30.058524846484683,1.3414856098181716e-06,90.01947029895298,-0.7549319347159567,4.193390628141808,1.3150937628258542e-09,True
f__Acidaminococcaceae,4,-0.6463779601290784,0.10142295562713642,-6.373093311393654,1.8525314615658317e-10,30.058524846484683,1.3414856098181716e-06,90.01947029895298,-0.7549319347159567,4.193390628141808,1.3150937628258542e-09,True
t__SGB1927,4,-0.6025163682926575,0.09500264106259629,-6.34210124638183,2.2665225252183063e-10,77.10121146124746,1.1102230246251565e-16,96.10901055490177,-0.7883621271040321,4.1018293275461355,1.5576314375436447e-09,True
s__Macellibacteroides_fermentans,4,-0.6025163682926575,0.09500264106259629,-6.34210124638183,2.2665225252183063e-10,77.10121146124746,1.1102230246251565e-16,96.10901055490177,-0.7883621271040321,4.1018293275461355,1.5576314375436447e-09,True
g__Macellibacteroides,4,-0.6025163682926575,0.09500264106259629,-6.34210124638183,2.2665225252183063e-10,77.10121146124746,1.1102230246251565e-16,96.10901055490177,-0.7883621271040321,4.1018293275461355,1.5576314375436447e-09,True
f__Chromobacteriaceae,4,-0.7255306162163169,0.11459821415825565,-6.331081348391586,2.4344903870598955e-10,161.97119005596448,0.0,98.14781875779055,-1.1435647440388788,5.613132616496043,1.6554534632007289e-09,True
c__Betaproteobacteria,4,2.0158551430129967,0.3198482775993439,6.302535558869402,2.9281532754055206e-10,78.10090615761304,1.1102230246251565e-16,96.15881537411897,-2.201176985194583,4.303312694303718,1.9704031415749648e-09,True
f__Carnobacteriaceae,4,-0.7856116126280885,0.12610862307602783,-6.229642299356978,4.67501370948753e-10,24.803148666367928,1.6975166852728485e-05,87.90476144640506,-0.9457889235281912,2.9469838598077422,3.1134627384834474e-09,True
f__Burkholderiaceae,4,-0.5793256789400769,0.09342697299827275,-6.200839654205508,5.616271891994984e-10,52.92176828310016,1.9051427102567686e-11,94.33125517659997,-0.6561643557506617,9.395608351290978,3.7021547369681218e-09,True
g__Akkermansia,4,-0.4523805240100934,0.07311329181392255,-6.1873910035596165,6.116811501755137e-10,11.917010204658247,0.007672923249206209,74.82590055325011,-0.498059863310743,1.1932258329800072,3.951460230133819e-09,True
f__Akkermansiaceae,4,-0.4523805240100934,0.07311329181392255,-6.1873910035596165,6.116811501755137e-10,11.917010204658247,0.007672923249206209,74.82590055325011,-0.498059863310743,1.1932258329800072,3.951460230133819e-09,True
t__SGB9016,4,-2.1106845147317514,0.34172158438700106,-6.176620416055992,6.548825925989377e-10,113.46150563606089,0.0,97.35593143843623,-5.3845232857417376,2.7929833422166173,4.1475897531266055e-09,True
s__Nitrospira_sp_ND1,4,-2.1106845147317514,0.34172158438700106,-6.176620416055992,6.548825925989377e-10,113.46150563606089,0.0,97.35593143843623,-5.3845232857417376,2.7929833422166173,4.1475897531266055e-09,True
s__Akkermansia_muciniphila,4,-0.4459596669558559,0.07310262902532456,-6.100460036825275,1.0576362008407614e-09,11.745218671581512,0.008308899315792151,74.45769139012509,-0.4915395776838822,1.1788532405636576,6.633329958671183e-09,True
o__OFGB7461,4,-0.7143893515464225,0.11870588976762445,-6.018145796681972,1.7642625138591939e-09,47.90828586864068,2.227359408024654e-10,93.73803519452632,-3.3247874884591733,3.723880877810763,1.07520149429532e-08,True
c__CFGB7461,4,-0.7143893515464225,0.11870588976762445,-6.018145796681972,1.7642625138591939e-09,47.90828586864068,2.227359408024654e-10,93.73803519452632,-3.3247874884591733,3.723880877810763,1.07520149429532e-08,True
f__FGB7461,4,-0.7143893515464225,0.11870588976762445,-6.018145796681972,1.7642625138591939e-09,47.90828586864068,2.227359408024654e-10,93.73803519452632,-3.3247874884591733,3.723880877810763,1.07520149429532e-08,True
g__GGB23780,4,-0.7128475870014296,0.11856424144701772,-6.0123320345281055,1.8287327208099668e-09,49.960312721014475,8.146183727575362e-11,93.99523374332657,-3.417875913559327,3.7339927647050084,1.0838177409570995e-08,True
t__SGB65296,4,-0.7128475870014296,0.11856424144701772,-6.0123320345281055,1.8287327208099668e-09,49.960312721014475,8.146183727575362e-11,93.99523374332657,-3.417875913559327,3.7339927647050084,1.0838177409570995e-08,True
s__GGB23780_SGB65296,4,-0.7128475870014296,0.11856424144701772,-6.0123320345281055,1.8287327208099668e-09,49.960312721014475,8.146183727575362e-11,93.99523374332657,-3.417875913559327,3.7339927647050084,1.0838177409570995e-08,True
p__Actinobacteria,4,-1.2395665184712925,0.20628640866092113,-6.008958740993952,1.8671864054908838e-09,294.96843798066215,0.0,98.9829420325314,-3.108742469729571,7.255777535145021,1.0965476526791917e-08,True
g__Comamonas,4,-0.5133658271745499,0.08877680322008098,-5.7826572770580285,7.352976894026142e-09,60.090127565468585,5.623279619726418e-13,95.00749936546319,-0.8677494649046396,5.584952545696888,4.2793000662530515e-08,True
t__SGB9226,4,-0.4216998117846638,0.07305487217981696,-5.772370811171823,7.816386871084546e-09,11.074446551822863,0.011330051409765618,72.91061015138315,-0.4668139054263299,1.1198246767993083,4.508380284571979e-08,True
f__Candidatus_Chazhemtobacteraceae,4,0.6461545560352986,0.1126081501547049,5.738079838338428,9.57559764813709e-09,30.609851704325646,1.0270133957712702e-06,90.19923379904499,-2.7872392779781383,0.8200973899844276,5.2870393852107355e-08,True
t__SGB75519,4,0.6461545560352986,0.1126081501547049,5.738079838338428,9.57559764813709e-09,30.609851704325646,1.0270133957712702e-06,90.19923379904499,-2.7872392779781383,0.8200973899844276,5.2870393852107355e-08,True
f__Sphingomonadaceae,4,-0.7664214851303749,0.13349405765914515,-5.741240460959727,9.398551936712352e-09,77.66629731460364,1.1102230246251565e-16,96.13732068641322,-1.21672556636349,7.9917224064927925,5.2870393852107355e-08,True
g__Candidatus_Chazhemtobacterium,4,0.6461545560352986,0.1126081501547049,5.738079838338428,9.57559764813709e-09,30.609851704325646,1.0270133957712702e-06,90.19923379904499,-2.7872392779781383,0.8200973899844276,5.2870393852107355e-08,True
s__Candidatus_Chazhemtobacterium_aquaticus,4,0.6461545560352986,0.1126081501547049,5.738079838338428,9.57559764813709e-09,30.609851704325646,1.0270133957712702e-06,90.19923379904499,-2.7872392779781383,0.8200973899844276,5.2870393852107355e-08,True
o__OFGB41865,4,-1.3476056324752408,0.2417142056764606,-5.575202453260188,2.4724216007854238e-08,92.28416481104787,0.0,96.74917142486741,-4.518214661180177,1.9825602318529871,1.3199870695102346e-07,True
g__Ralstonia,4,0.5881148999617433,0.10545177516246636,5.5770981479984805,2.4456389802196554e-08,24.669110631773005,1.8106254492056273e-05,87.83904274142701,-1.8434948333756322,0.7224819353375367,1.3199870695102346e-07,True
c__CFGB41865,4,-1.3476056324752408,0.2417142056764606,-5.575202453260188,2.4724216007854238e-08,92.28416481104787,0.0,96.74917142486741,-4.518214661180177,1.9825602318529871,1.3199870695102346e-07,True
f__FGB41865,4,-1.3476056324752408,0.2417142056764606,-5.575202453260188,2.4724216007854238e-08,92.28416481104787,0.0,96.74917142486741,-4.518214661180177,1.9825602318529871,1.3199870695102346e-07,True
g__Sphingobium,4,0.5931722342093594,0.10838337048414137,5.472908173640459,4.42709540138253e-08,20.108864333578417,0.00016114865244754029,85.08120622709406,-2.398109308711555,0.7157222762106088,2.3441833026992744e-07,True
o__Hyphomicrobiales,4,-1.0461519267243016,0.19209156918284706,-5.4461105772346325,5.148313819702821e-08,92.06502549370478,0.0,96.74143358575931,-1.7081160625424163,4.726601960188047,2.703911160591888e-07,True
o__Enterobacterales,4,-0.8425891227882327,0.15623002458089635,-5.393259874653208,6.919077022438103e-08,156.98887318870075,0.0,98.08903654184842,-1.4993489178338195,7.103039361104727,3.60461593265727e-07,True
t__SGB6478,4,0.5376617576626155,0.10034677139252002,5.358037435598984,8.413081098446185e-08,30.444622873309974,1.1126283385731739e-06,90.14604315355135,-2.4016726301508378,0.6999631939998793,4.2794097555875867e-07,True
s__GGB4684_SGB6478,4,0.5376617576626155,0.10034677139252002,5.358037435598984,8.413081098446185e-08,30.444622873309974,1.1126283385731739e-06,90.14604315355135,-2.4016726301508378,0.6999631939998793,4.2794097555875867e-07,True
g__GGB4684,4,0.5376617576626155,0.10034677139252002,5.358037435598984,8.413081098446185e-08,30.444622873309974,1.1126283385731739e-06,90.14604315355135,-2.4016726301508378,0.6999631939998793,4.2794097555875867e-07,True
t__SGB22471,4,-0.720030643764857,0.13579478016744254,-5.3023440435414315,1.1432512314613064e-07,60.28314353398582,5.113687251423471e-13,95.02348446990212,-3.317767904235716,3.6714666393327784,5.725118569953518e-07,True
s__Acidovorax_sp_BoFeN1,4,-0.720030643764857,0.13579478016744254,-5.3023440435414315,1.1432512314613064e-07,60.28314353398582,5.113687251423471e-13,95.02348446990212,-3.317767904235716,3.6714666393327784,5.725118569953518e-07,True
o__Lactobacillales,4,-0.9310195695800195,0.17575422390436646,-5.297281333543467,1.1753952988691196e-07,108.4515788163322,0.0,97.2337885416305,-1.605512314260191,6.093952022685819,5.840810485149626e-07,True
f__Eubacteriaceae,4,-0.5628040162141076,0.1065920726378933,-5.279980042474863,1.291979583317726e-07,57.428346782305425,2.082001238079556e-12,94.77609896838551,-2.7776144557969102,5.230947861110278,6.371135960482832e-07,True
g__Novosphingobium,4,0.5290235166334736,0.10094143565634434,5.240895507317104,1.5979919010256083e-07,17.41046298375396,0.0005818268240577185,82.76898206096324,-1.5235256603667051,0.6208015225574827,7.820475515625326e-07,True
p__Synergistetes,4,-0.4747990537447451,0.09078794041412369,-5.229759058075093,1.6973110428253335e-07,6.677741564610146,0.08291029794982585,55.074631580547795,-0.5182678303793377,1.3806658390885418,8.244082208008763e-07,True
f__Enterobacteriaceae,4,-0.822335828398453,0.1578640245726922,-5.209140148455984,1.8971777415721647e-07,59.49685244964517,7.528422329983187e-13,94.95771645644778,-1.1790668261460233,6.225798270448764,9.146095679519539e-07,True
